id,url,paper_name,headline,article,publication_date,scraped_at
853,https://www.thedailystar.net/business/news/businesses-not-solely-responsible-high-defaults-loans-bci-president-4044946,thedailystar,Businesses not solely responsible for high defaults loans: BCI president,"Whenever defaulted loans rise, blame is often directed at businesses, but they are not responsible for everything, said Anwar-ul Alam Chowdhury, president of the Bangladesh Chamber of Industries (BCI). ""The business environment here is not supportive. Entrepreneurs now have to take fresh loans just to repay earlier ones,"" Chowdhury said at a seminar on ""Monthly Macroeconomic Insights"", organised by the Policy Research Institute of Bangladesh (PRI) in Dhaka today. The BCI president said the repayment period, which was previously six months, has been reduced to three months, meaning a loan is now classified as a default if it is not repaid within that time. This change has contributed to the rise in defaulted loans, he added. Chowdhury recommended improving law and order, resolving the energy crisis, ending mob culture, and providing policy support to businesses. Otherwise, defaulted loans will continue to rise, he added. Presenting the keynote paper, PRI Principal Economist Ashikur Rahman said non-performing loans (NPLs) currently stand at Tk 6.4 lakh crore, nearly 36 percent of all disbursed loans, while total distressed assets may have reached around Tk 9.5 lakh crore, indicating weak asset recovery prospects. He noted that high NPLs are creating risks of a credit crunch and weakening investment. PRI Chairman Zaidi Sattar moderated the programme, which was attended by business leaders, economists and other participants.",2025-11-27 16:55:00,2025-12-20 04:54:36
854,https://www.thedailystar.net/business/news/bureaucracy-was-big-supporter-previous-govts-thefts-debapriya-4044966,thedailystar,Bureaucracy was big supporter of previous govt’s thefts: Debapriya,"Eminent economist Debapriya Bhattacharya said the bureaucracy provided strong support to the previous government in carrying out its misappropriations. He made the comment today at the Economic Reporters' Forum (ERF) in Dhaka while speaking as chief guest at a book unveiling event on economic journalism, written by several financial journalists and experts. ""If we have to name two or three individuals, the head of the central bank would be among the key accused. Within this entire process, his wrongdoing is particularly serious because it was his responsibility to ensure accountability, transparency, and related matters,"" he said. The book was edited by Ziaur Rahman, editor of the Bangla news portal Arthasuchak, and published by Chandrabati Academy. In response to a question about why non-performing loans (NPLs) in the banking sector are rising, the economist said forensic audits have been conducted in banks. ""The NPLs that had been concealed have now been exposed. Shortfalls in provisions and deficits in reserves have also been revealed. It is not just that NPLs have increased; capital shortfalls have also come to light."" ""In truth, you did not know your body had so many illnesses. Now that the illnesses have been identified, you are feeling alarmed. I believe there is no reason for distress simply because these internal problems have been exposed."" ""The question is: what steps has the current government taken during this period to address these issues? ""Other than merging the five banks, making these accounts more compliant, appointing administrators in different institutions, and reverting the Banking Companies Act to its previous form—what else has been done? We want to see what has been achieved in terms of good governance.""",2025-11-27 17:23:00,2025-12-20 04:54:36
855,https://www.thedailystar.net/business/news/bangladesh-must-tap-ceramic-export-potential-commerce-adviser-4045056,thedailystar,Bangladesh must tap ceramic export potential: commerce adviser,"Commerce Adviser Sk Bashir Uddin has urged businesses to fully tap into the country's growing ceramic industry and transform it into a stronger export-oriented sector. He made the call while inaugurating the Ceramic Expo Bangladesh 2025 as the chief guest at the International Convention City Bashundhara in Purbachal, Dhaka today, according to a press release. More than 70 factories producing tableware, tiles, sanitary ware, and other ceramic products are currently operating in Bangladesh. The domestic market for these items stands at around Tk 8,000 crore annually. Production and investment in the industry have surged by nearly 150 percent over the past decade. Bangladesh now exports ceramic products to over 50 countries, earning approximately Tk 5 billion a year. Overall investment in the sector has exceeded Tk 18,000 crore, while nearly five lakh people are employed directly and indirectly. Calling for constructive engagement from the business community, the adviser said, ""Not just complaints, but come up with logical, acceptable, and realistic proposals. The government is supportive of you. We are obliged to ensure your facilities. But it must be based on fair and standard industrial conduct."" He added that the country's shifting political landscape has made it clear that ""connection-based business"" will no longer be effective. ""The time is now for skills, competence, and technology,"" he said. The adviser also questioned why the ceramic industry has not achieved export prominence similar to the ready-made garment sector, which grew rapidly within a decade. ""Because we still have challenges in sustainable cost competitiveness, design innovation, logistics efficiency, productivity, and energy management. We need to identify these and move towards realistic solutions,"" he added. Organised by the Bangladesh Ceramic Manufacturers and Exporters Association (BCMEA), the four-day fair will run until November 30. A total of 135 organisations and 300 brands from 25 countries, including Bangladesh, are participating in the expo. Around 500 international representatives and buyers from the sector are also attending. Ceramic Expo Bangladesh 2025, one of the largest ceramic exhibitions in Asia, will feature three seminars, a job fair, business-to-business (B2B) and business-to-consumer (B2C) meetings, live demonstrations, spot orders, raffle draws, and new product launches. The fair will remain open to visitors from 10am to 6pm daily.",2025-11-27 18:53:00,2025-12-20 04:54:36
856,https://www.thedailystar.net/business/news/govt-aims-save-tk-3000-crore-annually-fertiliser-agri-secretary-4045091,thedailystar,"Govt aims to save Tk 3,000 crore annually on fertiliser: agri secretary","The interim government is planning measures that will save Tk 2,000 crore to Tk 3,000 crore annually on fertiliser costs, said Mohammad Emdad Ullah Mian, agriculture secretary. Already, Tk 1,000 crore has been saved on fertiliser this year alone, he added. He made these remarks today during a seminar titled ""Transforming agriculture: locally appropriate farm machinery and the challenges of exporting agricultural products"" at the Cirdap auditorium in Dhaka. The event was organised by the Bangladesh Agricultural Journalists Forum (BAJF) to celebrate its 25th anniversary. It marked the first day of the four-day international conference ""Political commitment in agriculture and food."" Mian also said that a long-term plan for the next 25 years is being formulated to ensure overall development and modernisation of the country's agricultural sector. The final draft of this plan will be ready by December, he informed, adding that Tk 600 crore from the mechanisation project has been returned to the government. Md Durrul Huda, chief scientific officer and head of the Farm Machinery and Post-Harvest Technology Division at the Bangladesh Rice Research Institute, said the main challenge in producing modern agricultural machinery in Bangladesh is the lack of a skilled workforce, modern infrastructure, and advanced equipment. He highlighted that the light engineering sector and foundries are not modern, making it difficult to maintain interchangeable parts or adopt assembly-line production. Additionally, the absence of state-owned institutions capable of producing engines has hindered both public and private sector development in this area, he added. He stressed that producing these machines in Bangladesh requires state support, long-term planning, and low-interest loans. He also called for stronger synergy between the government and private sector to make domestic production feasible. Kamruzzaman Kamal, marketing director at PRAN-RFL Group, said although the global agro-processing market is worth $4 trillion, Bangladesh's share is only $1 billion, indicating significant potential. However, due to gaps in variety and quality, not everyone can produce high-standard products. The complexity of obtaining approvals from 18 different departments for agricultural exports increases both time and costs, making a one-stop service and country branding essential, he said. There is a shortage of quality control and internationally accredited laboratories in the country, requiring many tests to be conducted abroad, and BSTI standards are not accepted globally, he added. He emphasized the need to ensure quality from the farm level to guarantee safe food. Md Fazlul Kader, managing director of the Palli Karma-Sahayak Foundation, emphasized that mechanisation and the adoption of agricultural technologies are crucial both for reducing costs and increasing revenue, ultimately paving the way for agriculture to become a dignified profession. He said locally adapted machinery, proper planning of subsidies, and the involvement of extension workers are essential for effective mechanisation, ensuring that farmers fully benefit from these innovations. Arifur Rahman, project director of the Department of Agricultural Extension's exportable mango production project, said that in the past five years, mango exports have tripled, while mango imports have dropped to zero. Currently, mangoes are being exported to 38 countries. There is potential to expand into the European market, but transportation and air freight costs are limiting export growth. Often, even when higher freight charges are paid, space on planes is not available, he said. Shahanuare Shaid Shahin, president of the BAJF, said that political commitment is necessary to protect the interests of farmers and producers. Every political party must include a clear and long-term strategy on this issue in their election manifesto. Abu Khalid, general secretary of the BAJF, said that to make agricultural transformation sustainable, advanced technology and farmer-friendly policies must be formulated.",2025-11-27 19:20:00,2025-12-20 04:54:36
857,https://www.thedailystar.net/business/news/btrc-vows-keep-handset-prices-stable-after-neir-launch-4045111,thedailystar,BTRC vows to keep handset prices stable after NEIR launch,"The telecom regulator will remain vigilant to ensure that local mobile manufacturers do not hike handset prices after the launch of the National Equipment Identity Register (NEIR), said Mahmud Hossain, commissioner of the Bangladesh Telecommunication Regulatory Commission (BTRC). He said the BTRC is already monitoring current handset prices in the market. ""It is keeping detailed records of how much each handset model costs right now, so that no one can increase prices after the NEIR launch,"" he said. Hossain spoke at a seminar titled ""The Importance of the NEIR System in Ensuring the Use of Legal and Safe Handsets,"" organised by the Telecom and Technology Reporters' Network Bangladesh (TRNB) at the RAOWA Complex in Dhaka yesterday. Asked whether NEIR would push up handset prices, he said the BTRC has lifted all restrictions on handset sales by mobile operators through provisions that allow them to sell devices in instalments by locking the device or SIMs. He expressed hope that after NEIR is launched, manufacturers will increase production volume, which will ultimately bring down handset prices. Brig Gen Md Aminul Hoque, director general at the BTRC, said a huge number of handsets are currently being cloned in the market. Citing BTRC's database, he said around 50 lakh handsets are active against only five valid IMEI numbers, indicating widespread cloning. An IMEI is a unique 15-digit identifier assigned to every mobile device, enabling regulators and operators to track, verify authenticity, block stolen phones, and ensure network access for legal handsets. Jakaria Shahid, president of the Mobile Phone Industry Owners' Association of Bangladesh (MIOB), pledged that handset prices will not increase after NEIR goes live. The NEIR system can identify and block stolen, cloned, or unauthorised mobile devices using IMEI verification. The BTRC announced that the NEIR system will be launched on December 16. All handsets currently in use and connected to mobile networks will remain active, but any unauthorised device purchased after December 16 will be blocked from the network. Md Raich Uddin Khan, first secretary at the National Board of Revenue; Md Jahidul Islam, additional inspector general of Bangladesh Police; Muhammad Zahidul Islam, vice-president of Nagad; Samir Kumar Dey, president of TRNB; and SM Masuduzzaman Robin, secretary of TRNB, also spoke at the event.",2025-11-27 19:36:00,2025-12-20 04:54:37
858,https://www.thedailystar.net/business/banking/news/pubali-bank-launches-co-branded-credit-card-dhaka-university-4045166,thedailystar,Pubali Bank launches co-branded credit card with Dhaka University,"Pubali Bank PLC has recently launched a co-branded credit card with the University of Dhaka at the Nawab Ali Chowdhury Senate Bhaban on the university campus. Prof Niaz Ahmed Khan, vice-chancellor of the University of Dhaka, inaugurated the card as the chief guest, according to a press release. Mohammad Ali, managing director and chief executive officer (CEO) of Pubali Bank PLC, attended the launching ceremony as the special guest. Under the agreement, all teachers and employees of the University of Dhaka will receive a co-branded credit card bearing the logos of Pubali Bank PLC and the University of Dhaka. Abu Laich Md Samsujjaman, general manager and regional head of Dhaka Central at the bank; NM Firoz Kamal, deputy general manager and head of card business; Masuma Khantun, deputy general manager and head of the Shahbagh branch; and Farhana Hoque, assistant general manager and head of the Shishu Park branch, were present. Mossabbir Hossain Talukder, assistant general manager and head of card sales at Pubali Bank PLC, was also present, along with other senior officials from both organisations.",2025-11-27 21:07:00,2025-12-20 04:54:44
859,https://www.thedailystar.net/business/organisation-news/press-releases/news/month-long-cnbl-president-cup-2025-wraps-4045146,thedailystar,Month-long CNBL President Cup 2025 wraps up,"The month-long President Cup Indoor Games Tournament 2025, organised by Club NotreDamians Bangladesh Ltd (CNBL), concluded last night with a prize-giving ceremony followed by a cultural programme. The tournament, held from 15 October to 15 November, brought together 115 ex-NotreDamians who competed in table tennis singles and doubles, carrom singles and doubles, chess, 8-ball pool, and 6-red-ball snooker. In table tennis singles, Mohammad Badrul Hassan (1991) emerged as champion, while Faisal Mahmud Sajeeb (2003) finished as runner-up. The doubles title went to Shujan Mahmud (1994) and Faisal Mahmud Sajeeb (2003), with Mohammad Saiful Alam (1998) and Mohammad Ziaul Haque (1998) taking second place. In chess, Md Ashaduzzaman (1999) clinched the top spot, followed by Anisur Rahman (1996). Carrom saw fierce but friendly rivalry. Jewel Gomez (1999) secured the singles title, beating Mir Mahfuzur Rahman (1995), and the pair went on to win the doubles championship together. Mohammad Abu Nader Al Mokaddes (1994) and Chandra Das (Chandan) (1994) finished as runners-up in the doubles category. In 8-ball pool, Tanin Md Mashrur Alam (2002) was crowned champion, with Mohammad Khaled Bin Salam (1998) taking second place. In the inaugural event of 6-red-ball snooker, title went to Mohammad Saiful Alam (1998), while Mohammad Ashwar Hossain (1998) came in as runner-up. The closing ceremony was attended by Club President Brig Gen (Retd) Md Refayet Ullah as the chief guest, while Agrani Bank Chairman Naser Bokhteyer attended as the special guest. Executive committee members Khaled Bin Salam, N E Khoda Babu, Md Badrul Hasan, and Md Khaled Faisal Rahman, along with other officials and club members, were also present. In his remarks, the club president thanked the sports committee and all involved for successfully organising the event. He praised the sportsmanship and unity displayed throughout the tournament, saying, ""The camaraderie among the club members and the spirit in which the event progressed is commendable. Sports bring us closer, and this competition achieved that goal."" He expressed hope that the tradition of the President Cup would continue with even greater enthusiasm in the coming years. Khaled Bin Salam, executive committee member (sports and culture), said expressed his gratitude to the president and the executive committee members for their support and guidance in arranging the tournament. ""As EC sports and culture, I have tried my best to keep the sports zone a healthy, welcoming place and to foster a family‑oriented club atmosphere,"" he added. The evening concluded with a cultural programme that celebrated the club's enduring spirit of fellowship, marking a memorable end to yet another successful edition of the CNBL President Cup Indoor Games Tournament.",2025-11-27 20:28:00,2025-12-20 04:54:44
860,https://www.thedailystar.net/business/organisation-news/news/popular-life-insurance-celebrates-25th-anniversary-4045181,thedailystar,Popular Life Insurance celebrates 25th anniversary,"Popular Life Insurance Company Limited celebrated its 25th anniversary on Wednesday. The life insurer organised a programme at the Institution of Diploma Engineers, Bangladesh auditorium in Dhaka to celebrate the occasion. Amir Khosru Mahmud Chowdhury, member of the National Standing Committee of the Bangladesh Nationalist Party, attended the celebratory event as the chief guest, according to the press release. Mohammad Jahirul Islam Chowdhury, chairman of Popular Life Insurance Company Limited, presided over the event. Other senior officials of the insurer were also present.",2025-11-27 21:14:00,2025-12-20 04:54:44
861,https://www.thedailystar.net/business/organisation-news/news/national-finance-takes-plc-suffix-4045176,thedailystar,National Finance takes PLC suffix,"National Finance Limited has changed its name to National Finance PLC (public limited company). According to the non-bank financial institution, Bangladesh Bank has announced that National Finance Limited has changed its name and will henceforth operate as National Finance PLC. The name change has been approved under Section 63 of the Finance Companies Act, 2023, and will take effect from November 24, 2025.",2025-11-27 21:20:00,2025-12-20 04:54:44
862,https://www.thedailystar.net/business/banking/news/khalid-mahmood-khan-made-md-southeast-bank-4045171,thedailystar,Khalid Mahmood Khan made MD of Southeast Bank,"Md Khalid Mahmood Khan has been appointed managing director and chief executive officer (CEO) of Southeast Bank PLC, effective today. Prior to his appointment, Khan served at Mutual Trust Bank PLC as an additional managing director and chief business officer, according to a press release. He also served the bank as senior executive vice-president and head of the wholesale banking division-02. Khan began his professional banking career at Agrani Bank PLC as a probationary officer in 1994. He later joined Mutual Trust Bank PLC. During his 26 years of service at Mutual Trust Bank PLC (MTB), he successfully managed three key branches -- the Principal, Dilkusha and Panthapath branches -- for a total of 13 years. He has 31 years of frontline banking experience in relationship management across diverse customer segments, including corporate, financial institutions, local corporates, and SMEs and retail. He also possesses extensive practical knowledge in lending, recovery, international trade, foreign exchange and general banking. Khan graduated from the University of Dhaka and later completed an MBA.",2025-11-27 21:25:00,2025-12-20 04:54:44
863,https://www.thedailystar.net/business/global-economy/news/chinas-next-economic-shift-primed-backlash-4045416,thedailystar,China’s next economic shift is primed for backlash,"Made in China 2025 is ""very insulting"", then-US President Donald Trump complained in 2018, because it ""means in 2025, [the country is] going to take over, economically, the world...that's not happening"". Launched a decade ago, Beijing's 10-year masterplan, laid out sweeping goals across aviation, robotics and other sectors aimed at transforming the world's second largest economy into a ""manufacturing superpower"". But the industrial blueprint drew intense backlash from Washington and Brussels, which accused China of trying to displace Western businesses unfairly. As Made in China 2025 draws to a close, its successor will reshape global trade over the next few years - and spark even fiercer pushback. The US leader's comments at the time underscored the fallout of President Xi Jinping's grand ambitions. Beijing's alleged use of state subsidies, preferential treatment of domestic companies, forced technological transfers and other tactics formed a major justification of Washington's first trade war with China, as well as for sweeping sanctions on telecommunications equipment makers Huawei and ZTE. Though Chinese officials quietly dropped mentions of Made in China 2025 from policy documents, domestic firms led by private-sector champions like Huawei as well as state-backed giants all stepped up. A US government report published in November found that across the 10 strategic industries identified in Made in China 2025, the country has ""met or exceeded many of the very ambitious global market share, local sourcing and technological development targets"". Battery-powered and hybrid vehicles, for example, are a notable success. Beijing targeted annual production from its automakers of 3 million units by 2025; in 2021, the industry, led by the $117 billion BYD, churned out 3.5 million vehicles. High-end medical devices, ships and space equipment scored similar wins. By 2023, China's share of global manufacturing as measured by value hit 28.8 percent, up from 25.9 percent in 2015, according to the same US report. In the Made in China 2025 industries, the People's Republic accounted for nearly one-quarter of global growth in exports in the eight years since the plan was launched, capturing 20 percent of exports by 2023. These gains stand out, even if the country has fallen short in critical areas like semiconductors and aviation. Western governments today are floundering to bring back strategic manufacturing sectors and supply chains from shipbuilding to critical minerals. Against this backdrop, all eyes are on China's next economic blueprint. Indeed, a Made in China 2035 plan is probably already underway, though given its predecessor's controversy, Beijing is keeping its masterplan under wraps. Yet under Xi's political slogan of ""new productive forces"", which refers to the country's next growth drivers, planners have already spelled out industrial targets in various planning documents and directives. In October, for example, the central government released its official recommendations for the 15th Five-Year Plan, which will run from 2026 to 2030. Similar to Made in China 2025, industries spanning artificial intelligence, clean energy, 6G telecommunications and quantum computing play a central role, with the ultimate aim of ""achieving socialist modernisation by 2035"". For Xi, the stakes look higher than in the past years. Economic planners in Beijing have noted the recent breakthroughs in AI and other tech, as well as escalating geopolitical and economic rivalries, will bring about momentous upheaval ""not seen in a decade"". Moreover, the Chinese leader has a long-term vision to double, the country's nominal GDP in 2035, from 2020 levels, to $28 trillion. That implies annual growth of about 4 percent over the next decade. That looks possible, but only with booming exports. Earlier this month, analysts at Goldman Sachs hiked up, their China forecasts. They now expect the country's real export growth to increase to between 5 percent and 6 percent annually for the next few years, up from a previous forecast of between 2 percent and 3 percent in what the analysts term ""China Shock 2.0"". This will exacerbate global trade tensions, already made worse by Trump's tariffs. Economies that will be most negatively impacted include Germany, Central and Eastern Europe and Mexico, Goldman reckons. Moreover, with US consumers essentially off limits, many Chinese manufacturers are accelerating efforts to crack other markets. Despite the European Commission imposing tariffs of as much as 45 percent on battery-electric vehicles last year, Chinese automakers have nearly doubled sales in the bloc so far in 2025. China's manufacturing focus can also worsen economic imbalances at home. Household consumption in the People's Republic lags global averages by about 20 percentage points of GDP, while debt-driven investment is roughly double. That has resulted in overcapacity across many industries including electric vehicles and steelmaking. Combined with weak demand, falling property prices and slowing wage growth, deflation is setting in. The producer price index has declined for 37 consecutive months. Analysts at Morgan Stanley reckon the GDP deflator - the broadest measure of prices across goods and services - will remain negative for 2026. A Japan-style deflationary spiral will add fuel for critics who have long called for a more consumption-driven economy. Beijing appears to be well-attuned to these concerns. In addition to tech-driven growth, authorities have also been talking up ""the need to vigorously boost consumption"". The next five-year plan will also have a target of ""significantly"" raising the percentage of household consumption of GDP, a top official said in October, though no details were given. Yet any meaningful shift in consumption would mean a reduction in the share of the economy absorbed by manufacturing. Given the centrality of high-tech industries and exports in Xi's plans, such a shift seems unlikely. China's next economic blueprint will rattle global and domestic markets.",2025-11-28 00:00:00,2025-12-20 04:54:44
864,https://www.thedailystar.net/business/economy/news/mothurapur-quiet-village-dairy-cow-trading-hub-4045381,thedailystar,Mothurapur: From a quiet village to a dairy cow trading hub,"Mothurapur village, under Chatmohar upazila of Pabna, has transformed over the past two decades from a poverty-stricken settlement into a bustling hub for dairy cow trading. Life in the village was once defined by low-paying farm work, little savings, and limited opportunities. Today, roads are lined with dairy sheds and signboards, reflecting a thriving livestock trade. Interestingly, villagers do not rear or breed cows themselves. Instead, they focus on fast, high-value trading—buying top, often pregnant cows and reselling them within days to farmers nationwide, earning Tk 10,000-Tk 20,000 per animal. This entrepreneurial approach has lifted the village out of poverty, showing that ingenuity, rather than traditional farming, drives its prosperity. Md Rashidul Islam, a middle-aged man from the village, was a tea vendor struggling to earn a living two decades ago. In 2005, he saved some money and took a loan to buy a pregnant cow for Tk 75,000. Within a week, a dairy farm owner purchased the cow for Tk 1 lakh, giving Rashidul a profit of Tk 25,000. ""I first started selling cows just to earn some extra income, but the business was more profitable than I expected. So, I invested more and built a shed like a small farm where I could keep 10 to 12 cows,"" he said. Rashidul now sources high-quality milk-producing cows from Chatmohar, Bhangura, Faridpur, Baghabari, and other hubs, keeping them in his shed for a few days before posting videos online. ""Within days, customers from different districts contact me. I sell each cow with a minimum profit of Tk 10,000 to Tk 15,000 and sell at least 10 to 12 cows every month,"" he added. His Ratul Dairy Farm now supplies cows nationwide, providing jobs for three to four previously unemployed people. Md Jony Islam, another villager who completed a diploma in engineering, chose not to pursue low-paying jobs. Instead, he set up a modern shed a decade ago, using online platforms to attract buyers. ""Through online platforms, dairy farmers from across the country contact us. Sometimes they come here in person to see the animals and buy according to their preference and budget,"" he said. Jony now trades 15 to 20 milk-producing cows every month, with prices ranging from Tk 2 lakh to Tk 4 lakh depending on breed and milk capacity. His shed includes modern facilities, such as a restroom for customers travelling long distances. Md Hasmat Ali, a vegetable trader, reflected on the village's journey, saying, ""A couple of decades ago, villagers had very few ways to earn a living. Most people had to travel to other areas to work as labourers. ""The cow trading business has quickly changed the socio-economic condition of the village. Many villagers have built sheds along both sides of the road and display their animals for customers. This is how Mothurapur, once a typical village, has become known as a dairy hub."" Md Rafikul Islam Bepari, an experienced livestock trader, explained that the hub grew gradually. ""Years ago, dairy farmers from faraway places used to travel to remote villages to find animals. Many of them would rest in our village because there was plenty of open space, and they paid only a small amount,"" he said. ""At first, it was a no-investment business. We managed one or two cows on a selling agreement. When more customers started coming to the village, we invested money and built our own sheds,"" he added. Today, Mothurapur has around 25 to 30 large sheds, with 20 active farms trading 250 to 300 animals every month. Md Jahurul Islam, upazila livestock officer, said the dairy sector in Pabna has grown significantly over the past few decades. ""About 9,665 dairy farms are registered in the district, and over 8.48 lakh cows are officially recorded, though the real numbers are likely higher. Every month, the district produces around 25,000 tonnes of milk,"" he said. ""The supply of livestock in the district is much higher than the demand. Pabna is one of the leading dairy-producing districts in the country. With the growth of the dairy industry, job opportunities have also increased,"" he added. Jahurul also noted that Pabna has two major dairy cow trading hubs -- Mothurapur and Harupara in Bhangura upazila -- both created by local people without external support. ""These rural trading hubs provide opportunities for dairy farmers across the country,"" he said. Dairy farmers from different districts praised these hubs for simplifying their work. Nur Mohammad, from Moulvibazar, said, ""A few years ago, we had to travel across districts to find the best quality animals. Now, we can easily view animals online and contact specific traders, so we don't need to travel as much."" Iqbal, a farmer from Sylhet, added, ""Local cattle hubs often deliver animals to our farms after receiving payment through banking transactions. In this way, rural trading hubs are playing a vital role in the country's dairy industry.""",2025-11-28 00:00:00,2025-12-20 04:54:45
865,https://www.thedailystar.net/business/news/india-approves-800m-plan-boost-rare-earth-magnet-production-4045406,thedailystar,India approves $800m plan to boost rare earth magnet production,"India has approved a more than $800 million plan to boost production of rare earth magnets in an effort to secure supplies and cut its dependence on imports from countries like China. Rare earth permanent magnets (REPMs), some of the strongest types of permanent magnets, made from alloys of rare earth elements, are used in many critical sectors, including electric vehicles, aerospace and renewable energy. New Delhi currently meets its demand primarily through imports, with the government estimating that the country's needs could double by 2030. India's cabinet approved on Tuesday a 72.8 billion rupee ($815.3 million) scheme to promote the production of REPMs, which the government said will help secure the ""supply chain for domestic industries"". The plan involves offering sales-linked incentives and subsidies to help establish a manufacturing capacity of around 6,000 metric tons per year. ""This first-of-its-kind initiative aims to establish 6,000 MTPA (metric tons per annum) of integrated REPM manufacturing in India, thereby enhancing self-reliance and positioning India as a key player in the global REPM market,"" the government said in a statement. Local industry groups welcomed the move, with the Automotive Component Manufacturers Association of India (ACMA) saying it will provide long-term resilience to the automotive supply chain. It will encourage investments in advanced materials and give India a strong position in global value chains for EVs and clean energy, Vikrampati Singhania, ACMA president, said in a statement. ""This is a strategic and forward-looking intervention that addresses one of the most critical gaps in the EV and advanced mobility ecosystem,"" he said. While India sources rare earth magnets from multiple countries, China's export curbs earlier this year raised alarm among some Indian firms.",2025-11-28 00:00:00,2025-12-20 04:54:51
866,https://www.thedailystar.net/business/column/news/digital-bank-the-missed-bus-the-future-4045396,thedailystar,Digital bank: The missed bus to the future,"If digital banking were a cricket match, Bangladesh would still be warming up while Kenya and Ghana are already batting in the Super Over. The idea is simple: if a country wants to take banking to the unbanked, it must go where the unbanked actually live, outside traditional banking halls, far away from the marble floors and token queues. Most African nations figured this out early. Kenya allowed both banks and telecom operators to operate mobile money services. Today, M-Pesa handles transactions worth over 50 percent of Kenya's GDP. Nigeria opened its doors to Payment Service Banks, where telecoms and fintechs coexist. Even India, our giant next door, has over 300 million digital bank accounts thanks to a liberal ecosystem where banks, telcos, fintechs, and government platforms compete, collaborate, and irritate each other into innovation. Bangladesh, meanwhile, is debating who should be allowed to innovate. On paper, we have the ambition to obtain a Digital Bank licence to expand financial inclusion. In reality, we tend to design policies around preferred players. During the previous regime, the digital bank initiative essentially circled around one player, Nagad, while bKash, the country's largest MFS provider with millions of users, was mysteriously sidelined. The process was so opaque that even Faluda would need a Freedom of Information request. Today, as Bangladesh Bank reopens the process, experts suspect déjà vu. The intention appears tilted toward bKash. Do not get me wrong, bKash absolutely deserves a Digital Bank licence. Their scale, governance, and track record speak for themselves. But if the goal is national financial inclusion, then the question should not be ""Who is our favourite child?"" but rather ""How big is the family we want to build?"" And this is where telecom operators and other big players with similar capacity come in. Globally, every successful digital banking model rests on two pillars, connectivity and distribution reach. Telcos own both. They have the SIMs, towers, agents, and customer relationships that no bank, digital or otherwise, can match cost-effectively. In Kenya, Safaricom did not just support digital banking; it became digital banking. In Pakistan, JazzCash, backed by a telecom operator, serves nearly 40 million users. Even India's Airtel Payments Bank has over 40 million monthly transacting users. Bangladesh, ironically, has three telecom operators, and they have been politely kept outside the MFS and digital banking sandbox for a decade. Meanwhile, our MFS pricing remains among the highest in the region. For instance, Bangladesh's cash out fees hover around 1.85 percent to 2 percent, compared to Pakistan's 0.5 percent to 1 percent, India's 0.65 percent, and Kenya's tiered rates that are significantly lower for small value transactions. Competition is not just good economics; it saves crores for the poor. There is also the matter of deep pockets. Running a digital bank is not like launching an app, it is like building the Padma Bridge with a better user experience. You need capital, technology, risk management, cybersecurity, and the stamina to navigate regulatory paperwork that can outlive governments. Telcos and established MFS players have both the money and the muscles. So here is the policy question that matters. Do we want a digital bank landscape that mimics our telecom duopoly, our political duopoly, and our cricket selection committee, or do we want real competition? If Bangladesh truly wants inclusion, transparency, and lower costs for citizens, the digital banking licence must be open to all credible players, banks, fintechs, and yes, telecom operators. Otherwise, we risk ending up with the same old wine in a slightly shinier bottle, sold at a slightly higher cash-out fee.",2025-11-28 00:00:00,2025-12-20 04:54:51
